trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1028,False,"{'a': 0.5, 'e': 0.028359973603661284}",20,8,23.074842706116975,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.5, 'e': 0.028261855548783993}",35,19,31.082046379838427,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.5, 'e': 0.028164076956588437}",25,12,21.740412901971492,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.5, 'e': 0.02806663665262294}",20,13,2.1009037862000675,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.5, 'e': 0.027969533466499136}",30,18,25.494381327132047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.027872766231877896}",25,16,18.314927053960982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.02777633378645532}",20,10,23.935340905378126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.027680234971948773}",25,17,15.671003211665926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 0.02758446863408297}",25,3,-18.037758091540418,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1037,False,"{'a': 0.5, 'e': 0.027489033622576105}",25,18,11.679701311958265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.02739392879112609}",30,19,20.410038340616822,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.02729915299739669}",25,8,33.74733825510441,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.5, 'e': 0.027204705103003875}",30,20,18.66726535395183,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 0.027110583973502123}",25,15,20.292719856821627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 0.027016788478370787}",20,0,29.887455723778018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.026923317491000538}",20,10,18.120256705627344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 0.02683016988867981}",20,11,14.995997747135544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.02673734455258131}",25,13,22.643133748894194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.02664484036774864}",20,15,-31.45807489663743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1047,False,"{'a': 0.5, 'e': 0.026552656223082814}",30,13,30.446716325904514,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.02646079101132897}",30,14,21.212817907999877,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 0.026369243629063056}",20,6,25.925384095241746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.026278012976678578}",20,13,14.412658011656372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.026187097958373394}",25,14,21.894194676881565,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 0.026096497482136546}",20,14,8.430108942886886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.026006210459735148}",20,15,9.269277372224268,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.025916235806701295}",20,11,19.889582529552374,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 0.02582657244231911}",20,2,35.24472491420584,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.025737219289611656}",20,14,10.855037460604967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.02564817527532807}",25,16,9.605640064839058,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 0.02555943932993066}",25,14,14.852312052160197,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.025471010387582045}",20,15,12.608611850224323,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.025382887386132362}",25,9,16.821070139325712,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.025295069267106517}",20,15,11.231921320300215,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.025207554975691437}",20,14,11.513462943400333,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.025120343460723477}",30,5,46.12314622041766,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.025033433674675684}",25,17,12.901850427482621,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.024946824573645308}",30,19,20.09568479523798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 0.024860515117341206}",30,12,30.513020659425965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.02477450426907139}",25,10,28.948443802641304,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.02468879099573054}",25,14,20.047212394127772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.5, 'e': 0.02460337426778761}",25,5,26.682325163084364,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1070,False,"{'a': 0.5, 'e': 0.02451825305927345}",20,13,17.44902696996622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.5, 'e': 0.02443342634776854}",25,13,22.478867900870455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.5, 'e': 0.024348893114390615}",25,8,26.184495287140273,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.5, 'e': 0.024264652343782486}",20,9,23.329556773210363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 0.02418070302409984}",30,17,27.58627027667052,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.024097044146999074}",35,17,34.664453756301974,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.024013674707625193}",25,18,17.609838720522077,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.023930593704599736}",25,8,8.516845804999496,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.023847800140008743}",20,11,18.479866028385374,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.023765293019390763}",25,11,-11.967175543811086,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1080,False,"{'a': 0.5, 'e': 0.023683071351724965}",20,10,17.348653348103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.023601134149419143}",30,20,15.446276570143901,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.023519480428297924}",25,19,12.126085985745652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.02343810920759091}",30,18,23.535744080391435,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.023357019509920914}",20,14,9.469135866554305,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.023276210361292227}",35,15,35.64309739870021,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 0.023195680791078897}",20,0,-51.75293381022075,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1087,False,"{'a': 0.5, 'e': 0.023115429832013076}",25,8,30.900793815581252,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.02303545652017345}",30,4,36.63223357809121,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.022955759894973574}",25,5,42.38461479473003,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.022876338999150394}",30,21,13.577377470909934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.022797192878752738}",30,12,35.260969263649486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.022718320583129854}",30,14,28.944388833958115,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.022639721164919985}",25,18,12.86845318730532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.022561393680039007}",20,8,18.494545778294682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.022483337187669053}",30,19,19.312413771042472,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.5, 'e': 0.022405550750247295}",25,10,29.12625761055096,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.022328033433454575}",25,11,20.86285989002453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.02225078430620424}",20,11,-25.928362937458516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1099,False,"{'a': 0.5, 'e': 0.022173802440630976}",20,10,22.375031671121267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.02209708691207961}",25,10,26.086325316577657,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.022020636799094054}",35,23,22.566093793010864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.02194445118340621}",25,13,14.892862306961781,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.02186852914992494}",25,20,7.3256037803835135,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.021792869786725077}",20,16,7.755912767865007,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.021717472185036512}",25,13,8.335846165449873,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 0.021642335439233194}",25,12,22.34366035124108,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.02156745864682233}",20,0,31.84485688322266,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1108,False,"{'a': 0.5, 'e': 0.021492840908433494}",25,16,18.6046309099338,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.021418481327807867}",30,18,23.980022624255405,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.021344379011787432}",25,18,10.780778352599059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.021270533070304274}",20,13,14.400535192222616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.021196942616369865}",25,15,20.64489379093832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.02112360676606446}",25,8,29.960051757836595,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.021050524638526406}",20,6,29.39955857281222,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.020977695355941614}",25,15,22.108821291533324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.020905118043533}",25,7,32.092664316170165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.02083279182954998}",30,13,34.91142160253859,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.020760715845257995}",25,14,20.827463067544237,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.020688889224928085}",25,2,35.94686871817117,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.020617311105826465}",30,16,12.74101723090865,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.020545980628204227}",25,14,20.694506921490678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.02047489693528692}",25,20,9.060009560511777,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.020404059173264336}",20,13,-48.75525049598311,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 1}",1
1124,False,"{'a': 0.5, 'e': 0.02033346649128021}",30,14,27.74127253674907,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.020263118041422026}",20,3,18.306917616938488,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.020193012978710817}",25,14,18.61875166048329,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.020123150461091026}",20,11,18.949825992642907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.020053529649420383}",25,17,14.372499372532987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.019984149707459816}",20,2,29.729868450526705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.019915009801863465}",25,17,15.902599096225122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.019846109102168583}",30,14,26.86792473482109,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.01977744678078562}",25,17,13.544751052546603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.5, 'e': 0.019709022012988273}",20,0,30.011121975419318,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1134,False,"{'a': 0.5, 'e': 0.01964083397690357}",20,5,28.78135757499445,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.019572881853502002}",20,8,20.670012380018367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.01950516482658769}",20,4,26.73644003203405,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.01943768208278857}",30,21,18.31361539453809,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.01937043281154666}",20,12,13.838490973364204,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.019303416205108264}",20,12,15.62842433922324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.019236631458514314}",30,12,32.83413173375362,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.019170077769590687}",20,11,15.019526145627058,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.019103754338938572}",25,7,29.72420524724073,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.019037660369924866}",35,22,29.541359822189417,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.01897179506867261}",35,22,25.535044924982003,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.01890615764405144}",20,6,22.940313058747744,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.018840747307668125}",20,3,26.49172814491634,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.01877556327385704}",20,3,36.32731609018458,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.01871060475967076}",30,12,32.04351635770886,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 0.018645870984870652}",20,9,21.490829599966276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.018581361171917516}",20,7,21.478798249750557,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.01851707454596222}",25,7,24.286156907601097,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.018453010334836414}",30,12,28.396598684691657,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.018389167769043244}",25,7,29.668930417114304,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.0183255460817481}",20,2,27.838626004550242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.018262144508769458}",20,10,17.95803774735762,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.01819896228856962}",25,8,26.6924517831243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.018135998662245623}",25,15,15.5706591628327,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.018073252873520115}",20,12,14.261291744482566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.018010724168732256}",30,14,29.679872034513984,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.017948411796828673}",20,0,25.84252474992351,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 0.01788631500935445}",20,12,11.636491745150426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.017824433060444112}",25,11,14.154794329894512,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.017762765206812716}",30,17,21.281913298649265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.01770131070774685}",20,11,18.95288363197256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.0176400688250958}",20,11,16.51753980199719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.017579038823262647}",35,21,14.25843273929592,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.01751821996919545}",20,13,12.138804063713618,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.017457611532378438}",20,13,13.426051528909792,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.017397212784823226}",25,6,31.510652933550197,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.017337023001060072}",20,14,11.377386191010359,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.017277041458129194}",20,9,19.894342895519834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.017217267435572038}",20,10,20.062517029528557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.01715770021542265}",20,10,18.470164923368635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.017098339082199054}",25,5,36.871619212561534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.01703918332289465}",25,10,23.717078249796163,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.01698023222696966}",25,8,28.03785408248684,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.016921485086342575}",35,20,28.5670438329356,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 0.01686294119538168}",20,14,9.480940083471621,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.01680459985089653}",20,8,19.62041038680915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.016746460352129577}",20,8,22.448673049486175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.016688522000747677}",35,24,20.280303038300413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.016630784100833747}",20,8,23.169123164734508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.01657324595887839}",20,12,14.725229902303116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.01651590688377157}",25,16,17.536765672366688,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.016458766186794312}",25,15,17.11297673419899,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.01640182318161043}",20,7,24.958430225943665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.016345077184258264}",30,16,25.20447618230564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.5, 'e': 0.01628852751314252}",20,0,32.404949534116014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.016232173489026003}",25,17,18.286891369860424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.01617601443502152}",25,13,23.004698218220653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 0.01612004967658373}",20,12,14.879178132886448,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.01606427854150104}",20,0,31.484025522177483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 0.016008700359887523}",25,15,18.94105889334541,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.015953314464174896}",30,23,16.032646293397164,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.01589812018910447}",20,8,8.85230462524621,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.0158431168717192}",25,17,15.429808371800494,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.01578830385135568}",25,12,11.608871891228151,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.01573368046963623}",20,9,19.771864366873043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 0.015679246070460978}",25,6,35.23707413752299,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.015625}",20,11,19.390415396063503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.015570941606685436}",25,16,4.463371979995953,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.015517070241203688}",20,13,13.323168234882509,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.015463385256487602}",30,19,20.631474314126685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.015409886007708732}",20,13,8.808465000367573,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.015356571852269544}",20,14,12.320167109329411,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 0.01530344214979573}",20,10,18.858017794980075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.015250496262128509}",20,9,16.736728420656963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.015197733553316961}",25,13,18.903968531315154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.01514515338961039}",20,10,21.872379282363926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.015092755139450714}",25,17,18.43664011840419,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
